region,province,countryOfResidence,typeOfExercise,period,arrivals,presences
TUS,AR,Argentina,TOT,2010,440.0,1145.0
TUS,AR,Argentina,TOT,2011,505.0,1451.0
TUS,AR,Argentina,TOT,2012,617.0,1745.0
TUS,AR,Argentina,TOT,2013,704.0,1697.0
TUS,AR,Argentina,TOT,2014,745.0,1884.0
TUS,AR,Argentina,TOT,2015,854.0,2319.0
TUS,AR,Argentina,TOT,2016,899.0,2271.0
TUS,AR,Argentina,TOT,2017,983.0,2463.0
TUS,AR,Argentina,TOT,2018,1019.0,3147.0
TUS,AR,Argentina,TOT,2019,1123.0,3620.0
TUS,AR,Argentina,TOT,2020,135.0,582.0
TUS,AR,Argentina,TOT,2021,205.0,2004.0
TUS,AR,Australia,EXTRHOT,2009,779.0,3975.0
TUS,AR,Australia,EXTRHOT,2010,925.0,4670.0
TUS,AR,Australia,EXTRHOT,2011,1166.0,6353.0
TUS,AR,Australia,EXTRHOT,2012,1168.0,5645.0
TUS,AR,Australia,EXTRHOT,2013,1353.0,7073.0
TUS,AR,Australia,EXTRHOT,2014,1216.0,6512.0
TUS,AR,Australia,EXTRHOT,2015,1340.0,6728.0
TUS,AR,Australia,EXTRHOT,2016,1572.0,9296.0
TUS,AR,Australia,EXTRHOT,2017,1823.0,8011.0
TUS,AR,Australia,EXTRHOT,2018,1728.0,9602.0
TUS,AR,Australia,EXTRHOT,2019,2075.0,9693.0
TUS,AR,Australia,EXTRHOT,2020,49.0,173.0
TUS,AR,Australia,EXTRHOT,2021,71.0,291.0
TUS,AR,Australia,HOT,2009,734.0,1622.0
TUS,AR,Australia,HOT,2010,1029.0,2368.0
TUS,AR,Australia,HOT,2011,1021.0,2139.0
TUS,AR,Australia,HOT,2012,1177.0,2733.0
TUS,AR,Australia,HOT,2013,1280.0,2806.0
TUS,AR,Australia,HOT,2014,1088.0,2366.0
TUS,AR,Australia,HOT,2015,1445.0,3216.0
TUS,AR,Australia,HOT,2016,1183.0,3649.0
TUS,AR,Australia,HOT,2017,1221.0,2990.0
TUS,AR,Australia,HOT,2018,1522.0,2995.0
TUS,AR,Australia,HOT,2019,1497.0,3063.0
TUS,AR,Australia,HOT,2020,59.0,106.0
TUS,AR,Australia,HOT,2021,61.0,121.0
TUS,AR,Australia,TOT,2009,1513.0,5597.0
TUS,AR,Australia,TOT,2010,1954.0,7038.0
TUS,AR,Australia,TOT,2011,2187.0,8492.0
TUS,AR,Australia,TOT,2012,2345.0,8378.0
TUS,AR,Australia,TOT,2013,2633.0,9879.0
TUS,AR,Australia,TOT,2014,2304.0,8878.0
TUS,AR,Australia,TOT,2015,2785.0,9944.0
TUS,AR,Australia,TOT,2016,2755.0,12945.0
TUS,AR,Australia,TOT,2017,3044.0,11001.0
TUS,AR,Australia,TOT,2018,3250.0,12597.0
TUS,AR,Australia,TOT,2019,3572.0,12756.0
TUS,AR,Australia,TOT,2020,108.0,279.0
TUS,AR,Australia,TOT,2021,132.0,412.0
TUS,AR,Austria,EXTRHOT,2009,1456.0,9585.0
TUS,AR,Austria,EXTRHOT,2010,1776.0,10662.0
TUS,AR,Austria,EXTRHOT,2011,1862.0,10981.0
TUS,AR,Austria,EXTRHOT,2012,1388.0,7986.0
TUS,AR,Austria,EXTRHOT,2013,1747.0,7933.0
TUS,AR,Austria,EXTRHOT,2014,2081.0,11417.0
TUS,AR,Austria,EXTRHOT,2015,1997.0,9960.0
TUS,AR,Austria,EXTRHOT,2016,2151.0,9817.0
TUS,AR,Austria,EXTRHOT,2017,2627.0,11967.0
TUS,AR,Austria,EXTRHOT,2018,2553.0,11914.0
TUS,AR,Austria,EXTRHOT,2019,2801.0,14953.0
TUS,AR,Austria,EXTRHOT,2020,852.0,4166.0
TUS,AR,Austria,EXTRHOT,2021,2597.0,13498.0
TUS,AR,Austria,HOT,2009,1872.0,4354.0
TUS,AR,Austria,HOT,2010,1831.0,4922.0
TUS,AR,Austria,HOT,2011,1912.0,5237.0
TUS,AR,Austria,HOT,2012,1703.0,3613.0
TUS,AR,Austria,HOT,2013,2004.0,4170.0
TUS,AR,Austria,HOT,2014,1884.0,3964.0
TUS,AR,Austria,HOT,2015,1975.0,4000.0
TUS,AR,Austria,HOT,2016,2247.0,4411.0
TUS,AR,Austria,HOT,2017,2153.0,3782.0
TUS,AR,Austria,HOT,2018,2086.0,3678.0
TUS,AR,Austria,HOT,2019,2357.0,4097.0
TUS,AR,Austria,HOT,2020,625.0,1060.0
TUS,AR,Austria,HOT,2021,1327.0,2555.0
TUS,AR,Austria,TOT,2009,3328.0,13939.0
TUS,AR,Austria,TOT,2010,3607.0,15584.0
TUS,AR,Austria,TOT,2011,3774.0,16218.0
TUS,AR,Austria,TOT,2012,3091.0,11599.0
TUS,AR,Austria,TOT,2013,3751.0,12103.0
TUS,AR,Austria,TOT,2014,3965.0,15381.0
TUS,AR,Austria,TOT,2015,3972.0,13960.0
TUS,AR,Austria,TOT,2016,4398.0,14228.0
TUS,AR,Austria,TOT,2017,4780.0,15749.0
TUS,AR,Austria,TOT,2018,4639.0,15592.0
TUS,AR,Austria,TOT,2019,5158.0,19050.0
TUS,AR,Austria,TOT,2020,1477.0,5226.0
TUS,AR,Austria,TOT,2021,3924.0,16053.0
TUS,AR,Belgio,EXTRHOT,2009,4366.0,34040.0
TUS,AR,Belgio,EXTRHOT,2010,4288.0,31589.0
TUS,AR,Belgio,EXTRHOT,2011,4184.0,31290.0
TUS,AR,Belgio,EXTRHOT,2012,4492.0,35133.0
TUS,AR,Belgio,EXTRHOT,2013,5222.0,39840.0
TUS,AR,Belgio,EXTRHOT,2014,4331.0,33475.0
TUS,AR,Belgio,EXTRHOT,2015,4723.0,33475.0
TUS,AR,Belgio,EXTRHOT,2016,4437.0,30854.0
TUS,AR,Belgio,EXTRHOT,2017,4628.0,33505.0
TUS,AR,Belgio,EXTRHOT,2018,4858.0,36069.0
TUS,AR,Belgio,EXTRHOT,2019,4364.0,28316.0
TUS,AR,Belgio,EXTRHOT,2020,2580.0,18647.0
TUS,AR,Belgio,EXTRHOT,2021,4430.0,29760.0
TUS,AR,Belgio,HOT,2009,2569.0,10175.0
TUS,AR,Belgio,HOT,2010,2751.0,10280.0
TUS,AR,Belgio,HOT,2011,2280.0,8357.0
TUS,AR,Belgio,HOT,2012,2612.0,8521.0
TUS,AR,Belgio,HOT,2013,1921.0,6416.0
TUS,AR,Belgio,HOT,2014,1472.0,4241.0
TUS,AR,Belgio,HOT,2015,1815.0,4935.0
TUS,AR,Belgio,HOT,2016,1805.0,4630.0
TUS,AR,Belgio,HOT,2017,1716.0,3745.0
TUS,AR,Belgio,HOT,2018,1865.0,4393.0
TUS,AR,Belgio,HOT,2019,1838.0,4233.0
TUS,AR,Belgio,HOT,2020,826.0,1695.0
TUS,AR,Belgio,HOT,2021,1476.0,3416.0
TUS,AR,Belgio,TOT,2009,6935.0,44215.0
TUS,AR,Belgio,TOT,2010,7039.0,41869.0
TUS,AR,Belgio,TOT,2011,6464.0,39647.0
TUS,AR,Belgio,TOT,2012,7104.0,43654.0
TUS,AR,Belgio,TOT,2013,7143.0,46256.0
TUS,AR,Belgio,TOT,2014,5803.0,37716.0
TUS,AR,Belgio,TOT,2015,6538.0,38410.0
TUS,AR,Belgio,TOT,2016,6242.0,35484.0
TUS,AR,Belgio,TOT,2017,6344.0,37250.0
TUS,AR,Belgio,TOT,2018,6723.0,40462.0
TUS,AR,Belgio,TOT,2019,6202.0,32549.0
TUS,AR,Belgio,TOT,2020,3406.0,20342.0
TUS,AR,Belgio,TOT,2021,5906.0,33176.0
TUS,AR,Brasile,EXTRHOT,2009,193.0,926.0
TUS,AR,Brasile,EXTRHOT,2010,336.0,1058.0
TUS,AR,Brasile,EXTRHOT,2011,541.0,2058.0
TUS,AR,Brasile,EXTRHOT,2012,616.0,2087.0
TUS,AR,Brasile,EXTRHOT,2013,799.0,2470.0
TUS,AR,Brasile,EXTRHOT,2014,805.0,2999.0
TUS,AR,Brasile,EXTRHOT,2015,978.0,2698.0
TUS,AR,Brasile,EXTRHOT,2016,727.0,2420.0
TUS,AR,Brasile,EXTRHOT,2017,1363.0,2948.0
TUS,AR,Brasile,EXTRHOT,2018,1516.0,4404.0
TUS,AR,Brasile,EXTRHOT,2019,1606.0,4486.0
TUS,AR,Brasile,EXTRHOT,2020,118.0,597.0
TUS,AR,Brasile,EXTRHOT,2021,89.0,346.0
TUS,AR,Brasile,HOT,2009,1239.0,2402.0
TUS,AR,Brasile,HOT,2010,1648.0,2939.0
TUS,AR,Brasile,HOT,2011,2138.0,4187.0
TUS,AR,Brasile,HOT,2012,1968.0,3552.0
TUS,AR,Brasile,HOT,2013,2094.0,3894.0
TUS,AR,Brasile,HOT,2014,2256.0,4174.0
TUS,AR,Brasile,HOT,2015,2071.0,4400.0
TUS,AR,Brasile,HOT,2016,1777.0,3637.0
TUS,AR,Brasile,HOT,2017,2226.0,4423.0
TUS,AR,Brasile,HOT,2018,2131.0,4037.0
TUS,AR,Brasile,HOT,2019,2536.0,4677.0
TUS,AR,Brasile,HOT,2020,188.0,379.0
TUS,AR,Brasile,HOT,2021,162.0,319.0
TUS,AR,Brasile,TOT,2009,1432.0,3328.0
TUS,AR,Brasile,TOT,2010,1984.0,3997.0
TUS,AR,Brasile,TOT,2011,2679.0,6245.0
TUS,AR,Brasile,TOT,2012,2584.0,5639.0
TUS,AR,Brasile,TOT,2013,2893.0,6364.0
TUS,AR,Brasile,TOT,2014,3061.0,7173.0
TUS,AR,Brasile,TOT,2015,3049.0,7098.0
TUS,AR,Brasile,TOT,2016,2504.0,6057.0
TUS,AR,Brasile,TOT,2017,3589.0,7371.0
TUS,AR,Brasile,TOT,2018,3647.0,8441.0
TUS,AR,Brasile,TOT,2019,4142.0,9163.0
TUS,AR,Brasile,TOT,2020,306.0,976.0
TUS,AR,Brasile,TOT,2021,251.0,665.0
TUS,AR,Bulgaria,EXTRHOT,2009,,
TUS,AR,Bulgaria,EXTRHOT,2010,,
TUS,AR,Bulgaria,EXTRHOT,2011,13.0,46.0
TUS,AR,Bulgaria,EXTRHOT,2012,43.0,167.0
TUS,AR,Bulgaria,EXTRHOT,2013,56.0,269.0
TUS,AR,Bulgaria,EXTRHOT,2014,77.0,277.0
TUS,AR,Bulgaria,EXTRHOT,2015,178.0,739.0
TUS,AR,Bulgaria,EXTRHOT,2016,112.0,379.0
TUS,AR,Bulgaria,EXTRHOT,2017,121.0,481.0
TUS,AR,Bulgaria,EXTRHOT,2018,155.0,551.0
TUS,AR,Bulgaria,EXTRHOT,2019,197.0,535.0
TUS,AR,Bulgaria,EXTRHOT,2020,27.0,47.0
TUS,AR,Bulgaria,EXTRHOT,2021,97.0,309.0
TUS,AR,Bulgaria,HOT,2009,,
TUS,AR,Bulgaria,HOT,2010,,
TUS,AR,Bulgaria,HOT,2011,106.0,263.0
TUS,AR,Bulgaria,HOT,2012,112.0,204.0
TUS,AR,Bulgaria,HOT,2013,210.0,369.0
TUS,AR,Bulgaria,HOT,2014,204.0,466.0
TUS,AR,Bulgaria,HOT,2015,351.0,1081.0
TUS,AR,Bulgaria,HOT,2016,344.0,1227.0
TUS,AR,Bulgaria,HOT,2017,341.0,1045.0
TUS,AR,Bulgaria,HOT,2018,277.0,652.0
TUS,AR,Bulgaria,HOT,2019,337.0,839.0
TUS,AR,Bulgaria,HOT,2020,116.0,350.0
TUS,AR,Bulgaria,HOT,2021,142.0,305.0
TUS,AR,Bulgaria,TOT,2009,,
TUS,AR,Bulgaria,TOT,2010,,
TUS,AR,Bulgaria,TOT,2011,119.0,309.0
TUS,AR,Bulgaria,TOT,2012,155.0,371.0
TUS,AR,Bulgaria,TOT,2013,266.0,638.0
TUS,AR,Bulgaria,TOT,2014,281.0,743.0
TUS,AR,Bulgaria,TOT,2015,529.0,1820.0
TUS,AR,Bulgaria,TOT,2016,456.0,1606.0
TUS,AR,Bulgaria,TOT,2017,462.0,1526.0
TUS,AR,Bulgaria,TOT,2018,432.0,1203.0
TUS,AR,Bulgaria,TOT,2019,534.0,1374.0
TUS,AR,Bulgaria,TOT,2020,143.0,397.0
TUS,AR,Bulgaria,TOT,2021,239.0,614.0
TUS,AR,Canada,EXTRHOT,2009,1296.0,11177.0
TUS,AR,Canada,EXTRHOT,2010,1435.0,11886.0
TUS,AR,Canada,EXTRHOT,2011,1341.0,12253.0
TUS,AR,Canada,EXTRHOT,2012,1413.0,11756.0
TUS,AR,Canada,EXTRHOT,2013,1385.0,10114.0
TUS,AR,Canada,EXTRHOT,2014,1321.0,10390.0
TUS,AR,Canada,EXTRHOT,2015,1423.0,8913.0
TUS,AR,Canada,EXTRHOT,2016,1459.0,8542.0
TUS,AR,Canada,EXTRHOT,2017,1915.0,9969.0
TUS,AR,Canada,EXTRHOT,2018,1916.0,11345.0
TUS,AR,Canada,EXTRHOT,2019,2114.0,11173.0
TUS,AR,Canada,EXTRHOT,2020,56.0,265.0
TUS,AR,Canada,EXTRHOT,2021,289.0,1146.0
TUS,AR,Canada,HOT,2009,1413.0,3595.0
TUS,AR,Canada,HOT,2010,1753.0,4405.0
TUS,AR,Canada,HOT,2011,1751.0,4509.0
TUS,AR,Canada,HOT,2012,1817.0,5325.0
TUS,AR,Canada,HOT,2013,2018.0,5899.0
TUS,AR,Canada,HOT,2014,2103.0,5013.0
TUS,AR,Canada,HOT,2015,1865.0,5053.0
TUS,AR,Canada,HOT,2016,1609.0,5459.0
TUS,AR,Canada,HOT,2017,1819.0,7079.0
TUS,AR,Canada,HOT,2018,1848.0,6992.0
TUS,AR,Canada,HOT,2019,1935.0,8952.0
TUS,AR,Canada,HOT,2020,67.0,1098.0
TUS,AR,Canada,HOT,2021,254.0,697.0
TUS,AR,Canada,TOT,2009,2709.0,14772.0
TUS,AR,Canada,TOT,2010,3188.0,16291.0
TUS,AR,Canada,TOT,2011,3092.0,16762.0
TUS,AR,Canada,TOT,2012,3230.0,17081.0
TUS,AR,Canada,TOT,2013,3403.0,16013.0
TUS,AR,Canada,TOT,2014,3424.0,15403.0
TUS,AR,Canada,TOT,2015,3288.0,13966.0
TUS,AR,Canada,TOT,2016,3068.0,14001.0
TUS,AR,Canada,TOT,2017,3734.0,17048.0
TUS,AR,Canada,TOT,2018,3764.0,18337.0
TUS,AR,Canada,TOT,2019,4049.0,20125.0
TUS,AR,Canada,TOT,2020,123.0,1363.0
TUS,AR,Canada,TOT,2021,543.0,1843.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2009,243.0,644.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2010,222.0,769.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2011,221.0,1007.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2012,210.0,1010.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2013,308.0,1379.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2014,334.0,1604.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2015,323.0,1467.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2016,401.0,1619.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2017,488.0,1700.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2018,502.0,2136.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2019,626.0,2584.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2020,149.0,381.0
TUS,AR,"Ceca, Repubblica",EXTRHOT,2021,556.0,3371.0
TUS,AR,"Ceca, Repubblica",HOT,2009,267.0,1033.0
TUS,AR,"Ceca, Repubblica",HOT,2010,307.0,536.0
TUS,AR,"Ceca, Repubblica",HOT,2011,337.0,612.0
TUS,AR,"Ceca, Repubblica",HOT,2012,346.0,780.0
TUS,AR,"Ceca, Repubblica",HOT,2013,401.0,1263.0
TUS,AR,"Ceca, Repubblica",HOT,2014,458.0,1529.0
TUS,AR,"Ceca, Repubblica",HOT,2015,368.0,825.0
TUS,AR,"Ceca, Repubblica",HOT,2016,413.0,1181.0
TUS,AR,"Ceca, Repubblica",HOT,2017,523.0,859.0
TUS,AR,"Ceca, Repubblica",HOT,2018,451.0,1037.0
TUS,AR,"Ceca, Repubblica",HOT,2019,520.0,867.0
TUS,AR,"Ceca, Repubblica",HOT,2020,118.0,241.0
TUS,AR,"Ceca, Repubblica",HOT,2021,312.0,593.0
TUS,AR,"Ceca, Repubblica",TOT,2009,510.0,1677.0
TUS,AR,"Ceca, Repubblica",TOT,2010,529.0,1305.0
TUS,AR,"Ceca, Repubblica",TOT,2011,558.0,1619.0
TUS,AR,"Ceca, Repubblica",TOT,2012,556.0,1790.0
TUS,AR,"Ceca, Repubblica",TOT,2013,709.0,2642.0
TUS,AR,"Ceca, Repubblica",TOT,2014,792.0,3133.0
TUS,AR,"Ceca, Repubblica",TOT,2015,691.0,2292.0
TUS,AR,"Ceca, Repubblica",TOT,2016,814.0,2800.0
TUS,AR,"Ceca, Repubblica",TOT,2017,1011.0,2559.0
TUS,AR,"Ceca, Repubblica",TOT,2018,953.0,3173.0
TUS,AR,"Ceca, Repubblica",TOT,2019,1146.0,3451.0
TUS,AR,"Ceca, Repubblica",TOT,2020,267.0,622.0
TUS,AR,"Ceca, Repubblica",TOT,2021,868.0,3964.0
TUS,AR,Cina,EXTRHOT,2009,84.0,284.0
TUS,AR,Cina,EXTRHOT,2010,163.0,608.0
TUS,AR,Cina,EXTRHOT,2011,258.0,916.0
TUS,AR,Cina,EXTRHOT,2012,337.0,745.0
TUS,AR,Cina,EXTRHOT,2013,461.0,966.0
TUS,AR,Cina,EXTRHOT,2014,604.0,1206.0
TUS,AR,Cina,EXTRHOT,2015,1088.0,1569.0
TUS,AR,Cina,EXTRHOT,2016,671.0,1453.0
TUS,AR,Cina,EXTRHOT,2017,1051.0,1654.0
TUS,AR,Cina,EXTRHOT,2018,775.0,1725.0
TUS,AR,Cina,EXTRHOT,2019,767.0,1407.0
TUS,AR,Cina,EXTRHOT,2020,61.0,316.0
TUS,AR,Cina,EXTRHOT,2021,100.0,428.0
TUS,AR,Cina,HOT,2009,1259.0,2006.0
TUS,AR,Cina,HOT,2010,1258.0,1870.0
TUS,AR,Cina,HOT,2011,2873.0,3539.0
TUS,AR,Cina,HOT,2012,4786.0,5468.0
TUS,AR,Cina,HOT,2013,11387.0,12612.0
TUS,AR,Cina,HOT,2014,9965.0,11781.0
TUS,AR,Cina,HOT,2015,19821.0,20756.0
TUS,AR,Cina,HOT,2016,16871.0,18278.0
TUS,AR,Cina,HOT,2017,24636.0,27247.0
TUS,AR,Cina,HOT,2018,22971.0,24754.0
TUS,AR,Cina,HOT,2019,31346.0,33676.0
TUS,AR,Cina,HOT,2020,2054.0,2135.0
TUS,AR,Cina,HOT,2021,141.0,688.0
TUS,AR,Cina,TOT,2009,1343.0,2290.0
TUS,AR,Cina,TOT,2010,1421.0,2478.0
TUS,AR,Cina,TOT,2011,3131.0,4455.0
TUS,AR,Cina,TOT,2012,5123.0,6213.0
TUS,AR,Cina,TOT,2013,11848.0,13578.0
TUS,AR,Cina,TOT,2014,10569.0,12987.0
TUS,AR,Cina,TOT,2015,20909.0,22325.0
TUS,AR,Cina,TOT,2016,17542.0,19731.0
TUS,AR,Cina,TOT,2017,25687.0,28901.0
TUS,AR,Cina,TOT,2018,23746.0,26479.0
TUS,AR,Cina,TOT,2019,32113.0,35083.0
TUS,AR,Cina,TOT,2020,2115.0,2451.0
TUS,AR,Cina,TOT,2021,241.0,1116.0
TUS,AR,Cipro,EXTRHOT,2009,,
TUS,AR,Cipro,EXTRHOT,2010,,
TUS,AR,Cipro,EXTRHOT,2011,,
TUS,AR,Cipro,EXTRHOT,2012,6.0,8.0
TUS,AR,Cipro,EXTRHOT,2013,3.0,8.0
TUS,AR,Cipro,EXTRHOT,2014,11.0,108.0
TUS,AR,Cipro,EXTRHOT,2015,11.0,51.0
TUS,AR,Cipro,EXTRHOT,2016,11.0,87.0
TUS,AR,Cipro,EXTRHOT,2017,10.0,42.0
TUS,AR,Cipro,EXTRHOT,2018,32.0,157.0
TUS,AR,Cipro,EXTRHOT,2019,10.0,26.0
TUS,AR,Cipro,EXTRHOT,2020,4.0,8.0
TUS,AR,Cipro,EXTRHOT,2021,18.0,32.0
TUS,AR,Cipro,HOT,2009,,
TUS,AR,Cipro,HOT,2010,,
TUS,AR,Cipro,HOT,2011,6.0,10.0
TUS,AR,Cipro,HOT,2012,34.0,72.0
TUS,AR,Cipro,HOT,2013,12.0,25.0
TUS,AR,Cipro,HOT,2014,12.0,25.0
TUS,AR,Cipro,HOT,2015,26.0,58.0
TUS,AR,Cipro,HOT,2016,26.0,66.0
TUS,AR,Cipro,HOT,2017,34.0,67.0
TUS,AR,Cipro,HOT,2018,41.0,77.0
TUS,AR,Cipro,HOT,2019,53.0,108.0
TUS,AR,Cipro,HOT,2020,5.0,8.0
TUS,AR,Cipro,HOT,2021,22.0,57.0
TUS,AR,Cipro,TOT,2009,,
TUS,AR,Cipro,TOT,2010,,
TUS,AR,Cipro,TOT,2011,6.0,10.0
TUS,AR,Cipro,TOT,2012,40.0,80.0
TUS,AR,Cipro,TOT,2013,15.0,33.0
TUS,AR,Cipro,TOT,2014,23.0,133.0
TUS,AR,Cipro,TOT,2015,37.0,109.0
TUS,AR,Cipro,TOT,2016,37.0,153.0
TUS,AR,Cipro,TOT,2017,44.0,109.0
TUS,AR,Cipro,TOT,2018,73.0,234.0
TUS,AR,Cipro,TOT,2019,63.0,134.0
TUS,AR,Cipro,TOT,2020,9.0,16.0
TUS,AR,Cipro,TOT,2021,40.0,89.0
TUS,AR,Corea del sud,EXTRHOT,2009,118.0,175.0
TUS,AR,Corea del sud,EXTRHOT,2010,27.0,59.0
TUS,AR,Corea del sud,EXTRHOT,2011,134.0,226.0
TUS,AR,Corea del sud,EXTRHOT,2012,94.0,324.0
TUS,AR,Corea del sud,EXTRHOT,2013,143.0,221.0
TUS,AR,Corea del sud,EXTRHOT,2014,254.0,374.0
TUS,AR,Corea del sud,EXTRHOT,2015,289.0,391.0
TUS,AR,Corea del sud,EXTRHOT,2016,474.0,659.0
TUS,AR,Corea del sud,EXTRHOT,2017,607.0,802.0
TUS,AR,Corea del sud,EXTRHOT,2018,585.0,930.0
TUS,AR,Corea del sud,EXTRHOT,2019,750.0,891.0
TUS,AR,Corea del sud,EXTRHOT,2020,26.0,48.0
TUS,AR,Corea del sud,EXTRHOT,2021,24.0,60.0
TUS,AR,Corea del sud,HOT,2009,117.0,216.0
TUS,AR,Corea del sud,HOT,2010,358.0,437.0
TUS,AR,Corea del sud,HOT,2011,517.0,650.0
TUS,AR,Corea del sud,HOT,2012,556.0,781.0
TUS,AR,Corea del sud,HOT,2013,429.0,871.0
TUS,AR,Corea del sud,HOT,2014,486.0,805.0
TUS,AR,Corea del sud,HOT,2015,506.0,864.0
TUS,AR,Corea del sud,HOT,2016,549.0,924.0
TUS,AR,Corea del sud,HOT,2017,609.0,906.0
TUS,AR,Corea del sud,HOT,2018,1058.0,1509.0
TUS,AR,Corea del sud,HOT,2019,1955.0,2417.0
TUS,AR,Corea del sud,HOT,2020,95.0,187.0
TUS,AR,Corea del sud,HOT,2021,59.0,94.0
TUS,AR,Corea del sud,TOT,2009,235.0,391.0
TUS,AR,Corea del sud,TOT,2010,385.0,496.0
TUS,AR,Corea del sud,TOT,2011,651.0,876.0
TUS,AR,Corea del sud,TOT,2012,650.0,1105.0
TUS,AR,Corea del sud,TOT,2013,572.0,1092.0
TUS,AR,Corea del sud,TOT,2014,740.0,1179.0
TUS,AR,Corea del sud,TOT,2015,795.0,1255.0
TUS,AR,Corea del sud,TOT,2016,1023.0,1583.0
TUS,AR,Corea del sud,TOT,2017,1216.0,1708.0
TUS,AR,Corea del sud,TOT,2018,1643.0,2439.0
TUS,AR,Corea del sud,TOT,2019,2705.0,3308.0
TUS,AR,Corea del sud,TOT,2020,121.0,235.0
TUS,AR,Corea del sud,TOT,2021,83.0,154.0
TUS,AR,Croazia,EXTRHOT,2009,28.0,149.0
TUS,AR,Croazia,EXTRHOT,2010,129.0,442.0
TUS,AR,Croazia,EXTRHOT,2011,105.0,602.0
TUS,AR,Croazia,EXTRHOT,2012,55.0,203.0
TUS,AR,Croazia,EXTRHOT,2013,235.0,458.0
TUS,AR,Croazia,EXTRHOT,2014,136.0,360.0
TUS,AR,Croazia,EXTRHOT,2015,106.0,273.0
TUS,AR,Croazia,EXTRHOT,2016,119.0,366.0
TUS,AR,Croazia,EXTRHOT,2017,143.0,371.0
TUS,AR,Croazia,EXTRHOT,2018,190.0,582.0
TUS,AR,Croazia,EXTRHOT,2019,168.0,549.0
TUS,AR,Croazia,EXTRHOT,2020,22.0,78.0
TUS,AR,Croazia,EXTRHOT,2021,66.0,208.0
TUS,AR,Croazia,HOT,2009,291.0,657.0
TUS,AR,Croazia,HOT,2010,130.0,190.0
TUS,AR,Croazia,HOT,2011,272.0,425.0
TUS,AR,Croazia,HOT,2012,262.0,426.0
TUS,AR,Croazia,HOT,2013,328.0,625.0
TUS,AR,Croazia,HOT,2014,383.0,888.0
TUS,AR,Croazia,HOT,2015,410.0,742.0
TUS,AR,Croazia,HOT,2016,261.0,493.0
TUS,AR,Croazia,HOT,2017,464.0,928.0
TUS,AR,Croazia,HOT,2018,473.0,896.0
TUS,AR,Croazia,HOT,2019,435.0,738.0
TUS,AR,Croazia,HOT,2020,96.0,276.0
TUS,AR,Croazia,HOT,2021,177.0,271.0
TUS,AR,Croazia,TOT,2009,319.0,806.0
TUS,AR,Croazia,TOT,2010,259.0,632.0
TUS,AR,Croazia,TOT,2011,377.0,1027.0
TUS,AR,Croazia,TOT,2012,317.0,629.0
TUS,AR,Croazia,TOT,2013,563.0,1083.0
TUS,AR,Croazia,TOT,2014,519.0,1248.0
TUS,AR,Croazia,TOT,2015,516.0,1015.0
TUS,AR,Croazia,TOT,2016,380.0,859.0
TUS,AR,Croazia,TOT,2017,607.0,1299.0
TUS,AR,Croazia,TOT,2018,663.0,1478.0
TUS,AR,Croazia,TOT,2019,603.0,1287.0
TUS,AR,Croazia,TOT,2020,118.0,354.0
TUS,AR,Croazia,TOT,2021,243.0,479.0
TUS,AR,Danimarca,EXTRHOT,2009,2148.0,15508.0
TUS,AR,Danimarca,EXTRHOT,2010,2461.0,17869.0
TUS,AR,Danimarca,EXTRHOT,2011,2361.0,16605.0
TUS,AR,Danimarca,EXTRHOT,2012,2550.0,17928.0
TUS,AR,Danimarca,EXTRHOT,2013,2483.0,18611.0
TUS,AR,Danimarca,EXTRHOT,2014,2136.0,15576.0
TUS,AR,Danimarca,EXTRHOT,2015,2383.0,17642.0
TUS,AR,Danimarca,EXTRHOT,2016,3078.0,21735.0
TUS,AR,Danimarca,EXTRHOT,2017,2954.0,20669.0
TUS,AR,Danimarca,EXTRHOT,2018,3686.0,27175.0
TUS,AR,Danimarca,EXTRHOT,2019,3201.0,22874.0
TUS,AR,Danimarca,EXTRHOT,2020,673.0,4944.0
TUS,AR,Danimarca,EXTRHOT,2021,2472.0,18106.0
TUS,AR,Danimarca,HOT,2009,663.0,1664.0
TUS,AR,Danimarca,HOT,2010,662.0,1915.0
TUS,AR,Danimarca,HOT,2011,568.0,1781.0
TUS,AR,Danimarca,HOT,2012,523.0,1489.0
TUS,AR,Danimarca,HOT,2013,545.0,1848.0
TUS,AR,Danimarca,HOT,2014,454.0,1418.0
TUS,AR,Danimarca,HOT,2015,527.0,1544.0
TUS,AR,Danimarca,HOT,2016,500.0,1308.0
TUS,AR,Danimarca,HOT,2017,468.0,1130.0
TUS,AR,Danimarca,HOT,2018,565.0,1338.0
TUS,AR,Danimarca,HOT,2019,595.0,1441.0
TUS,AR,Danimarca,HOT,2020,121.0,281.0
TUS,AR,Danimarca,HOT,2021,372.0,858.0
